p_cit,p_TL,p_TG,p_GL,p_Lind,GroundTruth
0.149514934526146,0.149514934526146,3.8202229173189e-06,1.2309630100166798e-11,7.1469398456823506e-09,1
0.984850352377721,0.984850352377721,0.31709503942566,1.68021313065874e-42,0.717696916837045,1
0.727099090797974,0.727099090797974,0.199722160856673,6.154009730765931e-88,0.587053005529579,1
0.997532261299833,0.816667429149892,0.0001644847297694,2.09734665852399e-34,0.997532261299833,1
0.435110190244663,0.435110190244663,0.0428867340376657,5.94815143231732e-17,0.0070407090503816,1
0.0283768803590085,0.0283768803590085,0.0005188359925299,6.25177536751069e-33,0.0030629274588773,1
0.477966611828483,0.477966611828483,0.203750316570734,8.068095807165401e-55,0.0139274413068803,1
0.999998947456357,0.170304600897216,1.36773552601649e-06,4.74732614253721e-06,0.999998947456357,1
0.999999991755932,0.200448202567873,1.6807095206618502e-09,1.38560267547353e-05,0.999999991755932,1
0.0441527292678297,0.0441527292678297,2.15993828010599e-08,7.41867330779567e-32,1.69224826842612e-08,1
0.0302976743725835,4.58301496596714e-05,0.0302976743725835,3.48102357059778e-37,0.0118967895229411,1
0.0002374166115954,0.0002374166115954,4.63123527861042e-06,1.39856727459972e-31,1.66424008855726e-05,1
1.0,0.809456864972519,4.1085569517755894e-34,9.42084582649585e-66,1.0,1
0.695177562002371,0.388875619351828,0.695177562002371,4.2005605945743103e-17,0.621060019470095,1
0.274886415294115,0.274886415294115,3.54347923966093e-27,0.0001243679040365,1.28111414588311e-24,1
0.939066970272113,0.554142723217357,2.86454355502529e-06,2.92077835199791e-39,0.939066970272113,1
0.999922719679786,0.48279654465458,1.59030807194151e-06,2.84795819077326e-05,0.999922719679786,1
0.999997386595479,0.521581897322745,1.3432396438080401e-20,5.18907320026431e-41,0.999997386595479,1
0.807716142842688,0.652334616599383,0.296417316903365,0.0,0.807716142842688,1
0.999999798658022,0.874104460324827,9.47185000545888e-18,5.82106514772585e-13,0.999999798658022,1
0.999994077556419,0.0604618759065876,8.71692350059019e-06,1.13227631501472e-12,0.999994077556419,1
0.999999694998141,0.0158946263441844,3.23991492503085e-17,0.0,0.999999694998141,1
0.999999999952422,0.0980850172017231,7.217570095215e-14,2.49375467883159e-19,0.999999999952422,1
0.999995744827427,0.863197791864492,6.8109420305577195e-12,2.6986976384500497e-34,0.999995744827427,1
0.630502547232694,0.596775084012967,2.76090214079892e-19,9.44169522892739e-05,0.630502547232694,1
0.351821460205996,0.351821460205996,0.0774519406260167,8.30307776965504e-05,0.0665105406121964,1
0.783420728136343,0.783420728136343,0.511239681516669,0.0003749304434252,0.401806014096652,1
0.972601823674124,0.859610051565613,0.0813147712733919,1.05656288510195e-26,0.972601823674124,1
0.99744121878595,0.0134073765645905,0.0094607903047499,1.44497011404699e-72,0.99744121878595,1
0.99996772737405,0.951587662855197,3.50373833205999e-06,1.98204435479745e-17,0.99996772737405,1
0.0736444707833094,0.0736444707833094,0.0072033681960092,4.8981614577947097e-26,0.0032432794282775,1
0.870153952489901,0.762372186752626,0.870153952489901,7.67572332687747e-34,0.314613305782855,1
0.999999999999952,0.33821529237652,7.25314945374694e-16,9.269665075279451e-14,0.999999999999952,1
0.962368867489125,0.834307225574519,0.0183922726809498,2.87625027777802e-75,0.962368867489125,1
0.99999999999236,0.730339198620917,1.00832767467475e-24,1.8575337249854297e-36,0.99999999999236,1
0.999994622753418,0.244620351050187,3.35510352734092e-06,8.1883722868003e-28,0.999994622753418,1
0.897760280493122,0.0286265518470408,0.897760280493122,9.28340061966312e-39,0.501093590755741,1
0.999999414375631,0.890388949142741,4.6471958268343195e-30,2.13402192206708e-05,0.999999414375631,1
0.800608436932562,1.41143702510269e-08,0.451049403205065,3.9492870599465096e-12,0.800608436932562,1
0.99999999626439,0.0166717982797655,1.47489658189696e-08,5.4985920129703e-05,0.99999999626439,1
0.999817650082309,0.275175772996391,0.0004157443910677,5.776416644732829e-40,0.999817650082309,1
0.288543130417634,0.0044540463827026,1.2807095598308598e-22,8.39367429732968e-58,0.288543130417634,1
0.178351313272192,0.102828856735649,1.11887669812083e-13,1.87946250586927e-32,0.178351313272192,1
1.0,0.95498873253969,6.77054505638216e-50,1.4672237911825e-39,1.0,1
1.0,0.595437826202507,2.81769145659038e-35,1.08735391580992e-05,1.0,1
0.652548726057947,0.245329133987588,1.09342508729392e-08,5.60176533140864e-39,0.652548726057947,1
0.0121247623757316,0.0121247623757316,5.40275159523391e-51,3.80280554678707e-06,3.6491852786228197e-34,1
0.895357395174128,0.0707396868744419,0.895357395174128,9.808011591306319e-55,0.399507976632866,1
0.999997193175389,0.34498152069867,4.31760045852617e-11,3.12160169212033e-58,0.999997193175389,1
0.658241072312036,0.658241072312036,2.76517701431892e-10,0.0018725103536003,0.0019098561094047,1
0.703870869892682,0.703870869892682,0.0016237696799808,0.0003972364644367,0.0018566743262863,1
1.0,0.888994787775455,1.37614029681645e-64,3.01143062393093e-75,1.0,1
0.42969498583723,0.0034022057945305,0.42969498583723,4.07218828069596e-06,0.283946963358476,1
0.993455918041729,0.0735003751216351,0.010741076150216,8.37063973071578e-40,0.993455918041729,1
0.999999068047302,0.693748829711934,7.66959317004389e-10,1.1516680643814e-77,0.999999068047302,1
0.999997852545369,0.785589382878182,4.5261230522808795e-18,5.09337180925689e-05,0.999997852545369,1
0.999999999999895,0.436402747704997,3.45227991673521e-15,1.34959959192128e-05,0.999999999999895,1
0.999999991366417,0.417527424410335,1.2860879427428099e-29,2.09544556313683e-28,0.999999991366417,1
0.359874246133119,0.359874246133119,0.0904420842967114,3.6181062715738e-13,0.0923428860687231,1
0.0010622955837883,0.0010622955837883,1.5751195020638398e-11,3.06709951096287e-56,9.7003018528225e-07,1
0.0489162737691312,0.0489162737691312,7.388687162013889e-28,1.07272950529664e-06,2.31242403463384e-39,1
0.999999997920879,0.0247239198960456,7.12154761495781e-07,0.00302980992073,0.999999997920879,1
1.0,0.494530124391654,1.2533521518981599e-77,5.6936631227116e-81,1.0,1
0.752047497110222,0.752047497110222,7.75973994313451e-05,5.32458273354771e-07,0.525257324677501,1
0.868340845866793,0.267502265934963,0.263992925507082,2.05283103956898e-12,0.868340845866793,1
0.81534324529949,0.81534324529949,0.0328241567977549,0.0001494465478473,0.0007124455172826,1
0.992215365986722,0.0008241135942443,3.67399954230393e-10,0.0,0.992215365986722,1
0.999998964521956,0.772625597402824,4.98948530347205e-08,2.33511016226226e-90,0.999998964521956,1
0.9731557976334,0.078321748013997,4.9371733819969403e-45,5.30630621208417e-20,0.9731557976334,1
0.999330088731032,0.866617675978267,1.44893563757523e-09,8.35304480461653e-05,0.999330088731032,1
0.895204322596115,0.816574557337902,0.152300206038705,2.98863148290573e-138,0.895204322596115,1
0.917514851810575,0.917514851810575,0.0418674856715805,5.12589830282203e-05,0.898111065948029,1
0.956089531821124,0.931380475947126,0.0602700564994725,1.06583707601527e-58,0.956089531821124,1
0.914775607174107,0.914775607174107,0.108654781579097,0.0001393931732465,0.847562987489922,1
0.468086737022904,0.468086737022904,0.467718613108343,0.0,0.292528223994989,1
0.0003250375752537,0.0003250375752537,7.075377303333329e-16,7.900231505511519e-56,1.03640909479922e-07,1
0.0522157623047598,0.0522157623047598,4.0931177571212004e-16,6.584633567308489e-26,0.0013145376889659,1
0.943452189064588,0.0009357355105604,2.17760388457419e-40,8.232739258507961e-67,0.943452189064588,1
1.0,0.593118101075748,1.25238561621728e-113,4.7043929860314904e-14,1.0,1
0.670243382164873,0.0002861720634678,0.670243382164873,1.33768035584263e-54,0.662844514533233,1
0.883352133302834,0.568609016850535,0.883352133302834,2.82410829231342e-05,0.591954767464619,1
0.506499342740692,0.506499342740692,7.98710956679438e-10,3.24558171388635e-05,1.75203108199907e-12,1
1.0,0.384861988487446,8.02353714186031e-115,1.19435476171424e-07,1.0,1
0.350145325692263,0.350145325692263,0.31283110526533,6.885366341171151e-09,0.207987852229937,1
0.401288306533329,0.335247171091486,6.32527428956837e-10,7.741492799727131e-20,0.401288306533329,1
0.902896464459833,0.175659765341454,0.147134117032572,6.31832482553347e-59,0.902896464459833,1
0.996558677881776,0.0157111967523304,0.0093411868286885,4.22839813262791e-56,0.996558677881776,1
0.111372158577282,0.111372158577282,2.26764928369055e-44,0.0004736215817803,5.79422501807565e-79,1
0.999999999999136,8.19575694598934e-27,1.76608831590829e-13,5.20842868960285e-23,0.999999999999136,1
0.8248645578803,0.327399728746051,0.0437288932458576,0.0,0.8248645578803,1
0.999984640351296,0.588823656874263,8.47197389439498e-08,2.04995771687183e-06,0.999984640351296,1
0.997655926116182,0.915875937867379,6.85729227088432e-05,5.07664511781921e-27,0.997655926116182,1
0.999999993202783,0.333661627352034,8.458083573447959e-12,0.0,0.999999993202783,1
0.651480440879695,0.0018276431260881,5.5489422379388104e-58,1.0514720437016e-33,0.651480440879695,1
1.0,0.0504907126862031,7.50723763863826e-22,1.37584500300611e-39,1.0,1
0.99997832608511,0.0709103814692426,1.51586740457812e-09,0.0,0.99997832608511,1
0.999999999999998,0.0013091163361709,5.37636534159648e-10,7.17202568217197e-23,0.999999999999998,1
0.232534682926502,0.232534682926502,3.85035812869162e-23,0.0003097621464539,1.2579038217317099e-86,1
0.999205828230785,0.982856664907229,9.38008685327122e-08,2.55235616004752e-22,0.999205828230785,1
0.632296708379105,0.632296708379105,5.6298373944816e-07,0.0001083719966434,4.75142722762712e-05,1
0.999999894741956,0.548022545768014,2.26652434214139e-13,1.53308732301159e-41,0.999999894741956,1
0.983234100292545,0.151690861141488,0.0247838021049206,7.02317209440099e-116,0.983234100292545,1
0.161897193865331,0.0043157429450961,0.161897193865331,4.4855010352356496e-33,0.117347263630079,1
0.230958404960724,0.230958404960724,9.413481806030261e-19,1.53750029036541e-06,1.29048395274308e-19,1
1.0,0.656399454277798,5.62955369911382e-39,1.32591970032684e-05,1.0,1
0.999999999999743,0.595783410783759,2.69531191553425e-23,1.21824889980808e-94,0.999999999999743,1
0.999999999999984,0.212261245684202,3.8096413355231e-20,1.14060818361508e-06,0.999999999999984,1
0.513476011156557,0.000300127464229,0.513476011156557,6.38220864080372e-54,0.228633624993825,1
0.999994930944368,0.685244766440505,1.64275291903436e-18,1.63516856294132e-14,0.999994930944368,1
0.0541047946290649,0.0199955668920319,0.0541047946290649,2.55300969117941e-70,0.023276822114757,1
0.692134562186641,0.0213253322942473,0.692134562186641,1.8658192733903e-32,0.341465388886608,1
0.999990835383706,0.828335580777853,1.18975601284366e-10,9.014704826930449e-28,0.999990835383706,1
0.973248912202714,0.494637276531186,5.83241275933678e-27,5.61319611176898e-07,0.973248912202714,1
0.999995357655011,0.305051107809066,1.9744666334511702e-60,1.1826075235625402e-09,0.999995357655011,1
0.670450371615186,0.219087129930403,0.5680759983323,1.26908350031511e-58,0.670450371615186,1
0.0002990687365014,1.29363652544213e-11,0.0002990687365014,4.72033399184556e-05,4.26712885654088e-05,1
0.945396375950698,0.336508332348448,6.04950348780346e-07,2.27299465037623e-75,0.945396375950698,1
0.909410609493358,0.75984065320684,0.11007137881435,9.152584812721351e-59,0.909410609493358,1
0.710200808264556,0.710200808264556,0.102613465891633,1.02209259876197e-06,0.0330980335688824,1
0.9912943928724,0.942749578249722,5.64576476885e-05,1.11534037552789e-13,0.9912943928724,1
0.0046731856393058,0.0046731856393058,3.45908526676055e-07,0.0007209566731289,5.28292216478617e-06,1
0.762459277626565,0.421957531020654,0.762459277626565,6.128647798070991e-09,0.341725371130184,1
0.794735638441941,0.342602483048197,4.6933092172652e-37,4.71380558694783e-07,0.794735638441941,1
0.999968325715814,0.984700359648271,2.51290077426394e-07,7.31428655812132e-40,0.999968325715814,1
0.547758437633307,0.547758437633307,0.0006600028525598,3.19148109086833e-12,0.0055497369453005,1
0.999999999027682,0.157355490928443,1.52783743632209e-08,1.39003472632e-05,0.999999999027682,1
0.999759502651458,0.0413449002079534,1.51021384377271e-05,1.64983080872396e-36,0.999759502651458,1
0.109867337844967,0.109867337844967,0.0701063035203087,0.0005145062563268,0.0569648748549331,1
0.999627552819164,0.681759048589064,3.72486466146662e-06,0.0002531730023697,0.999627552819164,1
0.999999995173884,0.897149087425661,4.77306850905158e-26,2.13207768183975e-13,0.999999995173884,1
0.891129332689564,0.004437299727283,0.239007009207633,4.48649588488161e-75,0.891129332689564,1
0.373061683540314,0.373061683540314,3.839495249087e-12,8.29780934061414e-05,2.79108594595331e-30,1
0.738185940697439,0.024125151855922,0.514310969892984,5.6516829486599194e-55,0.738185940697439,1
0.0016207870688041,0.0001598043442982,1.05122996100136e-14,0.0016207870688041,2.09832551239695e-09,1
0.959128213278914,0.875072281512089,0.0242647343317685,3.14089652716558e-55,0.959128213278914,1
0.657270496147047,0.335870309398976,0.0885820696428282,0.0,0.657270496147047,1
1.0,0.562320637996004,2.79127504272335e-144,8.88366463888847e-15,1.0,1
0.0012851736962291,0.0012851736962291,3.79510384833087e-07,8.76899903920935e-31,1.35744901050557e-08,1
1.2385976036047201e-23,5.79096758388763e-62,9.90101199839458e-32,6.7414741269777e-45,1.2385976036047201e-23,1
0.758186713290812,0.56088990952024,0.758186713290812,5.5156600264784003e-39,0.706179745220152,1
0.116325950206594,0.0066970077987383,0.116325950206594,1.37046808337633e-41,0.0855346977238979,1
0.999999999944943,0.479069410231363,6.443106843918e-39,1.75305783445186e-36,0.999999999944943,1
0.261870670628029,0.0140118091560724,3.92081506423967e-14,1.0585448385634e-70,0.261870670628029,1
0.999016684785231,0.243771567839339,0.0027785547689934,3.20045135942557e-05,0.999016684785231,1
0.775207817562304,0.0798943495442831,0.775207817562304,1.09359112892476e-33,0.340569636850731,1
0.0006822398630069,0.0006822398630069,5.430451712001739e-30,2.20235385403295e-30,8.29511757366698e-13,1
0.726042219570093,0.202108045753389,0.626939868698119,9.04958193770408e-05,0.726042219570093,1
0.0517562954647791,0.0517562954647791,0.0001052039596366,0.0002438717514274,1.72400704372471e-06,1
0.999019245729244,0.160083397186844,0.0109928666928568,0.0002318707269786,0.999019245729244,1
0.994445108312056,0.885795678811077,2.86713845870047e-05,1.00321858079696e-13,0.994445108312056,1
1.0,0.531376884900787,2.20703015909561e-55,1.02643662593492e-35,1.0,1
0.88829165046057,0.88829165046057,0.421319139584019,5.51209353720244e-05,0.14650472787344,1
0.506050427496792,0.506050427496792,0.439851160569986,5.08458452090986e-17,0.280097792580299,1
0.999999998424259,0.319067274816813,7.01758916489317e-13,1.8731567424145398e-62,0.999999998424259,1
0.0844071838540243,0.0055242532588007,0.0844071838540243,0.0028907062867929,0.0336358567299897,1
0.0167131142524525,0.0167131142524525,7.29623435699756e-32,0.0006698878485849,1.0968636635091e-25,1
0.994366580844026,0.994366580844026,0.0089488860471293,4.03255881573445e-06,0.964654299405158,1
0.608219515562527,0.608219515562527,0.280170827982204,1.3326434739531099e-48,0.000461590345286,1
0.305352783864708,0.0145686522338202,0.305352783864708,3.86706527054537e-26,0.178218140913523,1
0.848270317506273,0.0352783467182603,0.231736154657003,3.86283030584671e-75,0.848270317506273,1
1.0,0.0713111813696075,5.50843549150267e-24,3.53589812822307e-17,1.0,1
0.364211488711836,0.211453426282491,0.364211488711836,0.0,0.160554355604848,1
0.986884369358065,7.58111146640981e-05,0.0358841313329126,1.95379700989628e-05,0.986884369358065,1
0.999999995846434,0.0018054323529712,5.51515488862246e-07,1.36689983466096e-05,0.999999995846434,1
0.999849910369905,0.159417301498031,4.8158404724939095e-28,4.2214471452598703e-35,0.999849910369905,1
0.988595074000039,0.83807726622915,1.66418598548116e-11,3.25870365335763e-06,0.988595074000039,1
0.0010510983537447,0.0010510983537447,3.63235184592466e-08,0.0004490063981116,1.14656754399024e-08,1
0.999888850035629,0.336190325195098,1.16050400596432e-06,9.74009541636652e-13,0.999888850035629,1
0.978260007511291,0.978260007511291,0.412841761957648,5.52637021345318e-39,0.589899499879196,1
0.999999999962004,0.296068408272399,4.9315100108998296e-26,4.660038903094469e-92,0.999999999962004,1
0.999993703018378,0.37934540136898,7.70618217713153e-07,1.7547986856176301e-10,0.999993703018378,1
0.0697394848330288,0.0697394848330288,5.430962676287871e-09,7.06130197324578e-26,2.70131365391073e-08,1
0.963181891002047,0.632516775558471,1.06314105084101e-05,4.17626388874084e-34,0.963181891002047,1
0.675482369810482,0.675482369810482,0.173232567635915,1.46627018765243e-59,0.358321255905378,1
0.688053145018134,0.317402460151642,0.688053145018134,9.00289395351474e-33,0.618921426097876,1
0.293845584526229,0.293845584526229,4.4141705660913796e-18,0.0002607546194487,1.4360894389514401e-95,1
0.871109952950058,0.0002031337502574,2.83195178596851e-84,7.364834059774911e-35,0.871109952950058,1
0.754648142051314,0.280878050352993,0.754648142051314,7.85825791838921e-75,0.643446370257018,1
0.0271179151059335,0.0271179151059335,1.2918097606532702e-25,7.714329464185031e-15,1.37641761867631e-12,1
0.995858642315469,0.1317217635517,6.98066696424804e-10,1.43049581996e-139,0.995858642315469,1
